24.38488,0.03355652,2.082351,3.283062,22.47862,0.03153152,1.951519,3.076789
33.7521,0.04182296,2.801641,4.417103,30.62321,0.03915047,2.633628,4.152212
32.55082,0.0372405,2.259265,3.561987,29.57873,0.03492605,2.119985,3.342395
30.57862,0.03889558,2.613015,4.119713,27.86395,0.03645158,2.45655,3.873029
34.49282,0.04083137,2.706192,4.266617,31.26725,0.03823619,2.545762,4.013681
24.16424,0.03113758,1.899212,2.994323,22.28678,0.0293036,1.783091,2.811245
31.2201,0.04384498,2.790979,4.400293,28.42169,0.04101508,2.609292,4.113843
21.67758,0.03295927,2.074237,3.270269,20.12469,0.03098135,1.941595,3.061144
25.7208,0.02861042,1.691311,2.666543,23.64017,0.02697702,1.59306,2.51164
30.47866,0.03611304,2.199081,3.4671,27.77703,0.033887,2.063308,3.253039
34.04047,0.04359695,2.729597,4.303517,30.87394,0.04078634,2.554692,4.027761
26.55742,0.03814702,2.625885,4.140005,24.36759,0.03576157,2.464492,3.88555
33.20968,0.0432348,2.930517,4.620291,30.15159,0.04045236,2.752522,4.339663
34.61448,0.04583314,3.124361,4.925908,31.37303,0.04284877,2.933168,4.624471
31.82627,0.04287618,2.926599,4.614113,28.94875,0.04012166,2.747703,4.332064
25.71441,0.03996074,2.801098,4.416247,23.63461,0.03743351,2.625118,4.138795
28.44316,0.03138278,2.02861,3.198333,26.0072,0.0295294,1.91475,3.018819
31.0309,0.03874321,2.393639,3.773842,28.25719,0.03631112,2.242946,3.536258
24.47463,0.03292293,2.220507,3.50088,22.55666,0.03094788,2.088383,3.292572
31.9991,0.04388967,2.782583,4.387057,29.09901,0.0410563,2.60215,4.102583
33.34438,0.03820856,2.323069,3.66258,30.26871,0.03581829,2.179261,3.435852
30.75469,0.03796143,2.531741,3.991576,28.01702,0.03559052,2.381538,3.754763
31.42421,0.04321982,2.738226,4.317123,28.59916,0.04043856,2.560827,4.037432
27.80129,0.0323501,1.946721,3.069225,25.44911,0.03042026,1.829266,2.884044
26.94638,0.03916673,2.705888,4.266138,24.70579,0.03670153,2.538766,4.002651
29.01754,0.03399689,2.05643,3.242194,26.50661,0.0319372,1.931013,3.044461
31.67354,0.03831588,2.352299,3.708665,28.81595,0.03591722,2.20525,3.476826
28.97194,0.0384472,2.604682,4.106575,26.46696,0.03603826,2.447407,3.858613
35.42233,0.04032541,2.458581,3.876231,32.07544,0.03776971,2.305389,3.634707
25.51408,0.03727682,2.571986,4.055027,23.46043,0.03495952,2.413569,3.805265
34.05812,0.04157836,2.775786,4.37634,30.88929,0.03892493,2.60991,4.114819
36.11883,0.04742171,3.230442,5.093157,32.68103,0.0443141,3.032632,4.781286
26.0703,0.03712684,2.547951,4.017132,23.94406,0.03482129,2.392038,3.771318
28.0026,0.03904933,2.674562,4.216749,25.62415,0.03659331,2.510996,3.958869
23.91142,0.03115251,1.903555,3.001169,22.06696,0.02931735,1.786887,2.81723
24.82652,0.03920053,2.753979,4.341958,22.86261,0.0367327,2.580504,4.068455
38.94101,0.04442566,2.728133,4.30121,35.13486,0.04155062,2.556012,4.029842
28.77224,0.0375872,2.535702,3.997821,26.29333,0.03524558,2.383485,3.757833
27.05045,0.02807598,1.783363,2.811673,24.79628,0.02648515,1.687346,2.660291
35.82119,0.04624274,2.911711,4.590641,32.42225,0.04322658,2.723876,4.294497
32.94456,0.02932218,1.806727,2.848509,29.92108,0.02763218,1.71206,2.699256
40.08488,0.05001815,3.147407,4.962243,36.12943,0.04670946,2.943981,4.641518
28.01922,0.03676191,2.479877,3.909806,25.6386,0.03448496,2.331213,3.67542
34.15202,0.0472526,3.255193,5.132179,30.97093,0.0441581,3.053949,4.814896
33.31845,0.04652414,2.971794,4.685369,30.24616,0.04348614,2.777618,4.379228
31.16322,0.04092561,2.561462,4.038435,28.37224,0.03832308,2.39771,3.78026
31.06742,0.03357808,2.167122,3.416712,28.28894,0.03155138,2.044542,3.223451
36.6176,0.04741794,3.220515,5.077506,33.1147,0.04431063,3.023803,4.767367
35.34911,0.04550811,2.860765,4.510318,32.01177,0.04254897,2.676558,4.219896
34.00782,0.03971159,2.62172,4.133438,30.84555,0.03720382,2.467204,3.889826
26.92617,0.03969809,2.752275,4.339272,24.68821,0.03719138,2.581557,4.070117
29.08341,0.03969442,2.494934,3.933545,26.56389,0.03718799,2.334868,3.681182
25.02735,0.03071021,2.026518,3.195034,23.03724,0.02891007,1.910107,3.011499
25.38429,0.03936372,2.756038,4.345205,23.34759,0.03688313,2.583136,4.072606
23.54305,0.03712222,2.599838,4.098938,21.74667,0.03481703,2.436743,3.841801
30.39376,0.0376964,2.515913,3.966621,27.70321,0.03534623,2.366608,3.731225
32.71075,0.03635362,2.19033,3.453302,29.71778,0.0341087,2.056501,3.242306
25.29268,0.03142885,2.081568,3.281827,23.26793,0.02957182,1.961102,3.091899
30.14023,0.03368771,2.019924,3.184639,27.48277,0.03165236,1.898044,2.992481
28.88683,0.03721437,2.502234,3.945054,26.39297,0.03490196,2.352667,3.709245
31.5804,0.04050905,2.523083,3.977925,28.73497,0.03793902,2.362623,3.724942
44.45726,0.05263905,3.292027,5.190252,39.93111,0.04912776,3.079678,4.85546
33.77904,0.04459946,2.812107,4.433605,30.64664,0.04171091,2.630641,4.147503
28.23327,0.03262465,2.132712,3.362462,25.82471,0.03067313,2.010755,3.170182
37.59254,0.04567494,3.055693,4.817645,33.96239,0.04270285,2.871677,4.527524
29.50957,0.0380033,2.356929,3.715964,26.93443,0.03562911,2.208086,3.481297
27.56137,0.02806066,1.631974,2.572991,25.2405,0.02647104,1.539467,2.427143
35.20249,0.03940472,2.391265,3.7701,31.8843,0.03692092,2.243149,3.536577
38.26563,0.05168267,3.306569,5.21318,34.54763,0.04824527,3.090008,4.871747
36.12231,0.04628344,3.133744,4.940701,32.68406,0.04326412,2.943022,4.640007
26.01829,0.03367544,2.256306,3.557321,23.89884,0.03164106,2.122939,3.347053
27.01671,0.02699158,1.559821,2.459233,24.76694,0.02548729,1.472812,2.322054
31.34174,0.0409567,2.772758,4.371566,28.52746,0.03835174,2.60495,4.106998
30.13264,0.03904163,2.428984,3.829568,27.47617,0.03658622,2.274903,3.586642
21.32205,0.02631497,1.569432,2.474387,19.81556,0.02486481,1.478309,2.330722
25.8379,0.03151391,2.07967,3.278836,23.74199,0.02965015,1.959838,3.089906
32.92921,0.04208318,2.838416,4.475084,29.90772,0.03939041,2.667037,4.204884
29.70602,0.04268303,2.952741,4.65533,27.10523,0.03994354,2.769808,4.366915
30.81251,0.04177502,2.852428,4.497175,28.0673,0.03910626,2.678161,4.222424
32.09061,0.0402968,2.49958,3.940871,29.17858,0.03774333,2.341294,3.691314
33.43631,0.04432826,3.019052,4.759876,30.34864,0.04146078,2.834676,4.469186
26.33159,0.03460642,2.328892,3.671761,24.17124,0.03249875,2.19021,3.453113
34.4567,0.04424912,2.774757,4.374718,31.23584,0.0413878,2.596624,4.093872
26.89618,0.03931254,2.71952,4.287631,24.66214,0.03683594,2.551291,4.022398
31.76264,0.04246619,2.673688,4.215371,28.89342,0.03974359,2.501585,3.944031
37.55202,0.04847845,3.06271,4.828708,33.92715,0.04528896,2.864341,4.515957
27.41138,0.03285867,2.164985,3.413343,25.11009,0.03088869,2.039904,3.216139
30.04263,0.04344275,2.777374,4.378844,27.39791,0.04064414,2.595797,4.092567
27.88102,0.03307455,2.000403,3.153861,25.51844,0.03108754,1.878723,2.96202
34.58591,0.04262854,2.646558,4.172598,31.34819,0.0398933,2.47841,3.907492
29.93336,0.03962859,2.686727,4.235929,27.3029,0.0371273,2.524132,3.979579
30.70542,0.04514954,2.903505,4.577703,27.97419,0.04221825,2.712574,4.276679
35.50115,0.04829076,3.316988,5.229606,32.14397,0.04511581,3.112339,4.906953
37.22355,0.04959336,3.15599,4.975774,33.64156,0.04631754,2.950287,4.65146
28.02915,0.04172839,2.905296,4.580527,25.64723,0.03906326,2.724118,4.294879
29.8044,0.03432318,2.071645,3.266182,27.19077,0.0322378,1.945499,3.067298
34.27398,0.04521839,3.078614,4.853783,31.07697,0.04228175,2.890522,4.557235
38.52592,0.04440608,2.934194,4.626088,34.77394,0.04153255,2.759573,4.350779
35.24582,0.04522541,2.840047,4.477655,31.92196,0.04228823,2.657372,4.189648
34.93005,0.05271008,3.444765,5.431061,31.64741,0.0491933,3.215243,5.069193
32.10715,0.0427748,2.692929,4.245707,29.19296,0.04002817,2.51957,3.972386
27.58699,0.04265026,2.995539,4.722805,25.26279,0.03991333,2.806922,4.42543
28.51992,0.03180494,1.897614,2.991803,26.07395,0.02991817,1.784488,2.813446
34.23934,0.03875487,2.353633,3.710768,31.04686,0.03632187,2.207932,3.481054
34.20731,0.0435436,2.93798,4.632057,31.01901,0.04073714,2.760226,4.351809
29.59188,0.0329065,2.134805,3.365762,27.00599,0.03093275,2.013679,3.174792
27.39794,0.03672253,2.286594,3.605073,25.09841,0.03444868,2.141762,3.37673
35.2777,0.04801884,3.298159,5.19992,31.94969,0.04486496,3.09471,4.879159
23.10599,0.0334486,2.290692,3.611535,21.36666,0.0314321,2.151504,3.392089
26.5742,0.03361462,2.057744,3.244265,24.38218,0.03158504,1.9306,3.043808
34.90572,0.04475096,2.807691,4.426641,31.62625,0.04185063,2.627298,4.142232
26.51383,0.03947793,2.516736,3.967918,24.3297,0.03698841,2.352736,3.709354
25.91631,0.03320297,2.218565,3.497819,23.81017,0.03120583,2.088028,3.292011
27.3126,0.03513137,2.164555,3.412666,25.02421,0.03298243,2.029401,3.19958
30.60921,0.04009048,2.713167,4.277615,27.89054,0.03755312,2.549191,4.019087
34.11305,0.04509632,2.846369,4.487622,30.93705,0.04216916,2.662475,4.197692
32.47358,0.04103886,2.551953,4.023441,29.51156,0.03842749,2.389832,3.76784
37.22398,0.04577129,3.070338,4.840735,33.64193,0.04279171,2.885017,4.548555
28.0733,0.0308048,1.828187,2.882343,25.68562,0.02899717,1.720324,2.712284
43.22393,0.05271551,3.315065,5.226575,38.85876,0.04919831,3.100466,4.888236
32.73212,0.03989786,2.460153,3.878709,29.73636,0.03737554,2.305341,3.634631
27.07966,0.03227771,2.12253,3.346407,24.82167,0.03035359,2.000438,3.153916
26.65261,0.03507402,2.168956,3.419605,24.45036,0.03292959,2.032956,3.205184
33.01739,0.04420903,2.792561,4.402787,29.98439,0.04135082,2.612087,4.118251
25.55321,0.02477436,1.542905,2.432564,23.49446,0.02344786,1.464565,2.309052
32.82285,0.04544013,3.126368,4.929073,29.81525,0.04248627,2.933482,4.624966
33.34334,0.04508082,2.856626,4.503793,30.26781,0.04215486,2.671407,4.211774
26.51392,0.03309241,2.199152,3.467211,24.32977,0.03110399,2.070668,3.264642
30.06616,0.03706994,2.277491,3.590722,27.41837,0.03476885,2.135291,3.366527
33.41621,0.03854018,2.34741,3.700957,30.33116,0.03612398,2.201753,3.471312
27.92837,0.03264461,2.139133,3.372585,25.55961,0.03069152,2.016449,3.17916
30.43017,0.03373821,2.189596,3.452145,27.73487,0.03169889,2.064907,3.255558
32.35342,0.04449799,3.054927,4.816438,29.40709,0.04161732,2.86693,4.52004
28.63214,0.03396966,2.05904,3.246309,26.17152,0.03191211,1.933177,3.047873
27.1993,0.03302062,2.181801,3.439855,24.92569,0.03103786,2.055251,3.240335
28.27485,0.03820798,2.3901,3.768262,25.86087,0.03581777,2.237712,3.528005
31.64554,0.03765635,2.30215,3.629599,28.79161,0.03530932,2.159004,3.403913
33.912,0.04253554,2.858532,4.506798,30.76225,0.03980754,2.686427,4.235456
25.01021,0.03450641,2.344667,3.696632,23.02233,0.03240661,2.203398,3.473906
24.35851,0.03538634,2.43239,3.834937,22.45569,0.03321736,2.283516,3.600221
32.4186,0.04046186,2.711417,4.274856,29.46376,0.03789551,2.549086,4.018922
26.41836,0.03634489,2.474387,3.90115,24.24668,0.03410066,2.324545,3.664907
35.62698,0.04315146,2.879556,4.539945,32.25338,0.04037551,2.707131,4.268098
27.01987,0.0444092,3.164191,4.988704,24.76969,0.04153543,2.961879,4.669737
36.05309,0.04845521,3.319997,5.234351,32.62387,0.04526751,3.115572,4.912051
29.82612,0.03620041,2.213954,3.490548,27.20966,0.03396751,2.076603,3.273999
33.72562,0.04453414,3.030982,4.778686,30.60019,0.04165066,2.845964,4.486983
29.17334,0.03868685,2.414756,3.807135,26.64208,0.03625917,2.2611,3.564879
21.49668,0.03213788,2.209516,3.483552,19.96739,0.03022481,2.074823,3.271194
27.3059,0.04204835,2.94898,4.6494,25.01838,0.0393583,2.763589,4.357111
28.84897,0.03470281,2.29358,3.616087,26.36004,0.03258757,2.159848,3.405244
26.1456,0.0348618,2.159412,3.404557,24.00953,0.03273405,2.023784,3.190725
33.96466,0.04442132,2.795367,4.407212,30.80802,0.04154661,2.615322,4.12335
32.23608,0.0435064,2.972369,4.686276,29.30507,0.04070283,2.790424,4.399419
25.04753,0.02778189,1.637386,2.581524,23.05478,0.0262145,1.543096,2.432865
33.67351,0.04483321,3.057462,4.820434,30.55488,0.04192649,2.870438,4.52557
33.54206,0.04179732,2.596239,4.093264,30.44059,0.03912682,2.431353,3.833302
26.68087,0.03392002,2.079757,3.278972,24.47494,0.03186638,1.950925,3.075854
26.27438,0.03294356,2.010293,3.169454,24.1215,0.03096688,1.886742,2.974662
27.18368,0.03607842,2.239508,3.530837,24.91211,0.0338551,2.09827,3.308159
34.88787,0.04361265,2.718951,4.286733,31.61074,0.04080082,2.545394,4.013101
22.86465,0.02808222,1.683921,2.654892,21.15681,0.02649089,1.58444,2.498049
22.313,0.03276488,2.247459,3.543374,20.67717,0.0308023,2.110749,3.327834
25.11604,0.02865183,1.856864,2.927557,23.11435,0.02701513,1.75377,2.765016
32.84868,0.03815649,2.512628,3.961441,29.83771,0.0357703,2.365415,3.729344
35.58826,0.04094015,2.503433,3.946946,32.21972,0.03833649,2.346874,3.700112
33.83628,0.04828443,3.104552,4.894676,30.69641,0.04510996,2.900471,4.572919
32.07248,0.04844344,3.146773,4.961243,29.16282,0.04525665,2.937979,4.632056
31.31811,0.03157032,2.002967,3.157904,28.50691,0.0297021,1.892853,2.984297
24.67281,0.03042911,2.009067,3.167521,22.72897,0.02865125,1.893702,2.985635
38.83252,0.05208889,3.330227,5.250479,35.04052,0.0486201,3.112208,4.906747
28.89376,0.03941447,2.68836,4.238503,26.39899,0.03692991,2.524648,3.980393
37.60058,0.04500476,2.999611,4.729225,33.96938,0.04208471,2.819686,4.445554
27.11987,0.03322041,2.020782,3.185992,24.85663,0.03122189,1.896978,2.9908
25.83156,0.04326865,3.091042,4.873377,23.73648,0.04048358,2.89271,4.560685
32.35471,0.04409806,3.02062,4.762348,29.40821,0.04124849,2.835182,4.469985
27.6287,0.03546627,2.377975,3.749146,25.29906,0.03329101,2.236747,3.526484
26.64475,0.03662492,2.49391,3.931931,24.44353,0.03435872,2.342798,3.693686
31.40886,0.04070754,2.540949,4.006094,28.58581,0.03812202,2.378975,3.750722
24.36721,0.03722499,2.591202,4.085322,22.46325,0.03491175,2.429876,3.830973
28.582,0.0380171,2.57555,4.060645,26.12792,0.03564182,2.42012,3.815592
27.12201,0.04108825,2.86902,4.523333,24.85849,0.03847303,2.689549,4.240379
22.28425,0.03442003,2.180439,3.437709,20.65217,0.03232703,2.039639,3.215721
27.58823,0.03528728,2.363695,3.726633,25.26386,0.03312608,2.223524,3.505637
31.76006,0.04239317,2.66798,4.206372,28.89118,0.03967625,2.496321,3.935732
25.16257,0.03295133,2.210651,3.48534,23.15481,0.03097404,2.079998,3.279352
26.18508,0.03888194,2.696992,4.252113,24.04386,0.03643901,2.52967,3.98831
24.10175,0.03819274,2.681485,4.227664,22.23245,0.03580372,2.512716,3.96158
26.08888,0.03803454,2.625676,4.139675,23.96021,0.0356579,2.463763,3.884401
27.86942,0.03814477,2.599898,4.099033,25.50835,0.0357595,2.441906,3.849941
25.12331,0.0333033,2.240907,3.533042,23.12067,0.03129825,2.107855,3.323271
22.68146,0.02713993,1.77039,2.79122,20.99753,0.02562379,1.672086,2.636232
22.5782,0.03322354,2.081847,3.282268,20.90775,0.03122479,1.949449,3.073526
22.54081,0.03462867,2.193051,3.457593,20.87524,0.03251925,2.051473,3.234378
31.30433,0.04503459,2.884606,4.547907,28.49493,0.04211223,2.695656,4.250006
31.14618,0.03442993,2.234864,3.523515,28.35742,0.03233615,2.10725,3.322319
26.51405,0.03242232,2.143628,3.379672,24.32989,0.03048677,2.019432,3.183863
25.01977,0.03542835,2.219299,3.498975,23.03064,0.03325607,2.077908,3.276057
29.44561,0.03664799,2.444942,3.854727,26.87881,0.03437999,2.300212,3.626544
32.23977,0.04388639,2.778687,4.380913,29.30827,0.04105327,2.598735,4.097199
35.64225,0.04651652,2.935898,4.628775,32.26665,0.04347912,2.746091,4.329522
26.91549,0.03279811,2.168083,3.418228,24.67893,0.03083291,2.042347,3.21999
23.82362,0.03436041,2.152917,3.394317,21.99062,0.03227209,2.015852,3.178218
30.23113,0.04630874,3.005036,4.737779,27.56181,0.04328746,2.805706,4.423513
34.43029,0.03878262,2.538531,4.00228,31.21289,0.03634745,2.390435,3.768791
25.22658,0.03289266,2.01985,3.184521,23.21046,0.03091999,1.894756,2.987298
30.89526,0.03377102,2.185261,3.445311,28.13925,0.03172911,2.061208,3.249727
35.48337,0.04925088,3.155697,4.975313,32.12851,0.04600157,2.948868,4.649223
34.1843,0.04538627,3.094653,4.879069,30.999,0.04243659,2.905302,4.580537
33.55903,0.03853093,2.531864,3.99177,30.45534,0.03611545,2.383703,3.758177
34.3055,0.03847247,2.515146,3.965411,31.10438,0.03606156,2.3687,3.734522
25.63648,0.03334233,2.235099,3.523886,23.56686,0.0313342,2.103009,3.315631
30.4072,0.03451363,2.253039,3.55217,27.7149,0.03241326,2.123554,3.348022
35.32196,0.04538703,3.072939,4.844836,31.98817,0.0424373,2.886087,4.550242
26.81385,0.04048527,2.592419,4.087242,24.59056,0.03791709,2.422637,3.81956
25.73859,0.02881155,1.705992,2.689689,23.65564,0.02716214,1.606569,2.532938
32.15001,0.04364074,2.985545,4.707049,29.23022,0.04082672,2.802539,4.41852
21.47122,0.02549345,1.506818,2.375669,19.94526,0.02410916,1.420989,2.240349
34.17213,0.04257662,2.64817,4.175139,30.98841,0.03984542,2.479648,3.909446
31.81658,0.04032918,2.505835,3.950732,28.94032,0.03777319,2.346882,3.700124
35.49004,0.04886998,3.367022,5.30849,32.13431,0.04565016,3.158687,4.980027
27.45586,0.03541522,2.184526,3.444152,25.14877,0.03324397,2.047882,3.228718
20.40883,0.02408761,1.555996,2.453203,19.02153,0.02281643,1.47295,2.322272
37.45029,0.04302447,2.639528,4.161515,33.83871,0.04025841,2.473462,3.899692
20.77812,0.02597831,1.55046,2.444475,19.34262,0.02455513,1.460526,2.302684
31.7483,0.04513581,2.885641,4.549539,28.88095,0.04220558,2.696967,4.252073
29.25359,0.0408261,2.802019,4.4177,26.71185,0.03823133,2.630036,4.146549
33.01193,0.04502812,3.087182,4.867291,29.97965,0.04210626,2.89738,4.568047
41.08152,0.05245988,3.32573,5.243389,36.99598,0.04896243,3.109304,4.902169
36.63272,0.04974294,3.418789,5.390107,33.12785,0.04645554,3.207589,5.057127
34.04119,0.03812195,2.490675,3.926831,30.87457,0.03573847,2.345873,3.698533
31.79567,0.04434191,2.821604,4.448577,28.92214,0.04147337,2.637969,4.159057
28.61991,0.03307515,2.163486,3.41098,26.16089,0.03108809,2.039476,3.215464
32.47591,0.04363297,2.978476,4.695903,29.51359,0.04081956,2.796288,4.408664
26.65646,0.02872932,1.84089,2.90237,24.45371,0.02708645,1.740175,2.743582
32.91224,0.0434581,2.955131,4.659098,29.89297,0.0406583,2.775059,4.375194
25.82729,0.03075102,2.017098,3.180183,23.73277,0.02894765,1.902113,2.998895
25.3259,0.03258273,2.176958,3.43222,23.29682,0.03063453,2.049092,3.230624
31.90652,0.04213618,2.862066,4.51237,29.01852,0.03943928,2.688066,4.238039
30.92598,0.04082449,2.556935,4.031296,28.16596,0.03822985,2.393368,3.773414
27.80713,0.03839756,2.4117,3.802317,25.45419,0.03599251,2.257221,3.558764
26.85041,0.03562742,2.209103,3.482901,24.62234,0.03343951,2.07004,3.263651
29.62723,0.03921242,2.657218,4.189405,27.03673,0.03674365,2.496572,3.936127
35.31336,0.04464908,2.793927,4.404942,31.98069,0.04175667,2.614847,4.122602
31.96547,0.04320161,2.951653,4.653614,29.06978,0.04042176,2.77101,4.368811
26.27906,0.03339289,2.044565,3.223487,24.12556,0.03138078,1.918265,3.024362
34.72305,0.04486202,3.039778,4.792553,31.46743,0.04195306,2.854909,4.501086
30.12491,0.04278981,2.724013,4.294714,27.46945,0.04004201,2.546705,4.015168
22.50715,0.02515676,1.612591,2.542432,20.84598,0.02379951,1.526708,2.407027
27.22242,0.03795134,2.385194,3.760528,24.9458,0.03558121,2.232348,3.519548
27.93032,0.03950879,2.715404,4.28114,25.5613,0.03701686,2.548637,4.018214
35.71606,0.04172109,2.561629,4.038696,32.33083,0.03905654,2.400658,3.784908
20.43249,0.02383574,1.535354,2.420659,19.0421,0.02258488,1.454005,2.292403
26.3589,0.03754602,2.578202,4.064827,24.19499,0.03520763,2.420271,3.81583
20.92783,0.0278186,1.68711,2.659919,19.47279,0.02624829,1.585914,2.500373
32.88942,0.03843246,2.534693,3.996231,29.87313,0.03602469,2.385868,3.76159
31.106,0.03776841,2.317625,3.653997,28.32248,0.0354126,2.172938,3.425882
27.10703,0.03054734,1.980853,3.123038,24.84547,0.02876011,1.869681,2.947764
33.62918,0.0422999,2.84386,4.483667,30.51634,0.03959025,2.672627,4.213698
23.44596,0.0311636,1.910377,3.011925,21.66225,0.02932756,1.792787,2.826532
30.31622,0.03540351,2.327352,3.669333,27.63579,0.03323318,2.192199,3.456249
27.43491,0.02817447,1.641516,2.588035,25.13055,0.02657579,1.548185,2.440889
25.63144,0.03232031,1.97088,3.107315,23.56248,0.03039282,1.85004,2.916797
23.85113,0.03057312,2.034554,3.207705,22.01454,0.02878384,1.916417,3.021447
28.3806,0.03275349,1.970251,3.106322,25.95281,0.03079181,1.851278,2.918748
33.51275,0.04597607,2.925101,4.611752,30.4151,0.0429806,2.73469,4.311547
32.87877,0.04884934,3.421023,5.39363,29.86387,0.04563112,3.206275,5.055055
21.17265,0.03452547,2.423534,3.820974,19.68565,0.03242417,2.271165,3.580748
34.3272,0.04820759,3.090495,4.872514,31.12325,0.04503908,2.887868,4.553051
30.07426,0.04180118,2.869266,4.523721,27.42541,0.03913038,2.693018,4.245848
26.42903,0.03011463,1.795134,2.830231,24.25596,0.02836171,1.688957,2.662831
25.82676,0.03278206,2.184992,3.444886,23.73231,0.03081812,2.056975,3.243053
21.80876,0.02622564,1.708998,2.694428,20.23874,0.02478264,1.614828,2.545959
37.9584,0.04578989,2.84636,4.487608,34.28049,0.04280887,2.664745,4.201272
33.95365,0.04857941,3.126365,4.929067,30.79845,0.04538209,2.920684,4.604788
26.28921,0.04043917,2.597218,4.094808,24.1344,0.03787459,2.426545,3.825722
30.70993,0.03905012,2.623628,4.136446,27.97812,0.03659404,2.466477,3.888679
34.21932,0.04552864,2.878933,4.538963,31.02945,0.04256791,2.692591,4.245174
27.50141,0.03140114,1.879019,2.962485,25.18837,0.02954631,1.766777,2.785523
39.2248,0.0459704,2.843479,4.483066,35.3816,0.04297537,2.662714,4.19807
25.46638,0.03364888,2.074857,3.271246,23.41896,0.03161659,1.945507,3.067311
26.96609,0.03628086,2.458642,3.876327,24.72293,0.03404165,2.310578,3.642887
23.39211,0.02900011,1.746696,2.753864,21.61543,0.0273357,1.642447,2.589502
