0.12913620244468,0.119202561837476,0.110688640513913,0.103310619379881,0.0968551995232278,0.0911591889686795,0.0860959736848931,0.081565102294371,0.0774868673160679,0.0737968728290174,0.0704422380075256,0.0673792378272125,0.0645714364051386,0.0619882287863606,0.0596037184196266,0.057395823793363,0.0553456144255557,0.0534367758819314,0.0516551700913634,0.0499884841706096,0.0484259450274171
0.116232500680842,0.107292756135701,0.0996304089666254,0.0929886712865647,0.0871774018692175,0.0820498176148361,0.0774918221379009,0.073413386877573,0.0697427342904345,0.0664216160343062,0.06340240267019,0.0606457107009131,0.0581187095742778,0.0557938262179651,0.0536477338481446,0.0516605725285361,0.0498153498852704,0.0480973791883865,0.0464939291487665,0.0449939137596935,0.0435876348837277
0.10561450228695,0.0974890885866598,0.0905262515893493,0.0844928659979603,0.0792142938490361,0.074556418792168,0.0704156376228013,0.0667107237886116,0.0633762786076022,0.0603593612995022,0.0576166658647533,0.05511242429803,0.0528168405703805,0.0507048615052806,0.0487552882955448,0.0469500655948365,0.0452737197521237,0.0437129133607549,0.0422560889618904,0.0408931817561773,0.0396087093931925
0.0967576880308578,0.0893155247344028,0.0829350193001083,0.0774038934230476,0.072564205206471,0.068294073416761,0.064498271267959,0.0611020274060835,0.0580457675198064,0.0552809277448742,0.0527677258698991,0.0504733001463247,0.0483702707350637,0.0464356426301947,0.0446499619046301,0.0429966595663207,0.0414632063372205,0.0400328541107369,0.0386979445050511,0.0374492728315149,0.0362787330520061
0.0892409788077945,0.0823775048362486,0.076494939405601,0.0713963772538248,0.0669348672062106,0.0629981178658033,0.0594986255556616,0.0563673274579615,0.0535489853349705,0.0509989055350429,0.0486805084325537,0.0465635728748018,0.0446295656878332,0.0428446486689644,0.0411969491204934,0.0396712199762766,0.0382543940214232,0.0369352166700712,0.0357039285503313,0.0345520274534153,0.0334720736352274
0.0828088855982875,0.076436789231637,0.0709760854997474,0.0662438829129826,0.0621033584288667,0.0584500911606545,0.0552028763246989,0.0522976874620054,0.049683237877345,0.0473162345092243,0.0451661505958538,0.0432030361850517,0.0414034979584133,0.0397478982418231,0.0382196204623704,0.036804476657403,0.0354903840709399,0.0342668925231932,0.0331249474323994,0.0320566805429868,0.0310551813055638
0.0772347954325112,0.0712898207747627,0.0661955051130985,0.0617807597854851,0.0579182960638881,0.0545107175394103,0.0514820856735282,0.0487758810397125,0.0463369244976857,0.0441305234919197,0.0421249224589353,0.0402938902124713,0.0386155685023165,0.0370715643589081,0.0356463542536246,0.034326743062594,0.033101401584284,0.0319605673978213,0.0308957969267713,0.0298997181980284,0.0289658779813481
0.0723797033910835,0.0668110444692129,0.0620371560711972,0.0578992039107166,0.0542780712026509,0.0510753801009109,0.048237331183218,0.0456978727029143,0.0434122375696849,0.0413441919572789,0.0394641040143493,0.037747480728984,0.0361740524300103,0.0347266025163489,0.0333906089576459,0.0321536275421539,0.0310050260487194,0.0299357416738861,0.0289377957130949,0.0280042867638615,0.027129241893215
0.0680713233185788,0.0628384238734999,0.0583524252586476,0.0544491785922657,0.0510462266020345,0.0480434137530038,0.0453740393670836,0.042985467794324,0.0408356141948534,0.0388904533742482,0.0371220919460785,0.0355074953378272,0.0340274110323964,0.0326657014447221,0.0314087122846442,0.030244813359791,0.0291640370785576,0.028157795485948,0.0272186427506523,0.0263401978506453,0.0255166002033783
0.0642308241726174,0.0592949146930246,0.0550558045222988,0.0513880047249078,0.0481786689161424,0.0453467733393156,0.0428293299396062,0.0405766350485056,0.0385489443622,0.0367140732945165,0.0350457433651167,0.0335222820756327,0.0321255858886376,0.0308404503959092,0.0296540139140432,0.0285553226685529,0.02753516834864,0.026585100250461,0.0256982694066003,0.0248685667506452,0.0240908848223767
