1,0
1.01666666666667,0.759394872763608
1.03333333333333,1.44631936989954
1.05,2.06758705947695
1.06666666666667,2.62939982844674
1.08333333333333,3.137434058633
1.1,3.59667259570416
1.11666666666667,4.01166033929844
1.13333333333333,4.38660415509979
1.15,4.72538266690658
1.16666666666667,5.03153309863686
1.18333333333333,5.3079592493345
1.2,5.55732763681073
1.21666666666667,5.78215407608976
1.23333333333333,5.98480367940874
1.25,6.16749085621782
1.26666666666667,6.33227219333197
1.28333333333333,6.48084005246186
1.3,6.61455095682124
1.31666666666667,6.7346918119541
1.33333333333333,6.84249320000018
1.35,6.939129379695
1.36666666666667,7.02571828636982
1.38333333333333,7.10332153195164
1.4,7.1729169234312
1.41666666666667,7.23518839273834
1.43333333333333,7.29073564722339
1.45,7.34014315385995
1.46666666666667,7.38396933337633
1.48333333333333,7.42274656025556
1.5,7.45698116273536
1.51666666666667,7.48715342280818
1.53333333333333,7.51370245839656
1.55,7.53693567208303
1.56666666666667,7.55712697394174
1.58333333333333,7.57454195009114
1.6,7.58943433001213
1.61666666666667,7.60204598654799
1.63333333333333,7.61260693590439
1.65,7.62133533764943
1.66666666666667,7.62842888886866
1.68333333333333,7.63402471795368
1.7,7.63824762711998
1.71666666666667,7.64121829225699
1.73333333333333,7.64305198722934
1.75,7.6438585838768
1.76666666666667,7.64374255201436
1.78333333333333,7.64280295943215
1.8,7.64112867298409
1.81666666666667,7.63878098836644
1.83333333333333,7.63581676432369
1.85,7.63229082919889
1.86666666666667,7.62825555023376
1.88333333333333,7.6237608335687
1.9,7.61885412424282
1.91666666666667,7.61358040619389
1.93333333333333,7.60797956495287
1.95,7.60207904610514
1.96666666666667,7.59590474419391
1.98333333333333,7.58948156640887
2,7.58283329869086
2.01666666666667,7.5759826057318
2.03333333333333,7.56895103097477
2.05,7.56175899661396
2.06666666666667,7.55442437246482
2.08333333333333,7.54695947050162
2.1,7.53937607604806
2.11666666666667,7.53168550023824
2.13333333333333,7.5238985433826
2.15,7.51602549496792
2.16666666666667,7.50807613365727
2.18333333333333,7.50005972729007
2.2,7.49198426475936
2.21666666666667,7.48385527920094
2.23333333333333,7.47567812856149
2.25,7.46745794605564
2.26666666666667,7.45919963217867
2.28333333333333,7.45090785470651
2.3,7.44258704869575
2.31666666666667,7.43424141648364
2.33333333333333,7.4258745193651
2.35,7.41748884732766
2.36666666666667,7.40908683144549
2.38333333333333,7.40067079779669
2.4,7.39224296644188
2.41666666666667,7.38380545142416
2.43333333333333,7.37536026076915
2.45,7.36690929648496
2.46666666666667,7.35845413934222
2.48333333333333,7.34999590980578
2.5,7.3415357067731
2.51666666666667,7.33307458085051
2.53333333333333,7.324613534351
2.55,7.31615352129427
2.56666666666667,7.3076954474067
2.58333333333333,7.29924016994691
2.6,7.29078838599586
2.61666666666667,7.28234059746858
2.63333333333333,7.27389729746896
2.65,7.26545895710619
2.66666666666667,7.25702602549467
2.68333333333333,7.24859892975409
2.7,7.24017807500941
2.71666666666667,7.23176384403345
2.73333333333333,7.22335654054086
2.75,7.21495638617406
2.76666666666667,7.2065635988006
2.78333333333333,7.1981783862746
2.8,7.1898009464368
2.81666666666667,7.18143146711449
2.83333333333333,7.17307012612159
2.85,7.16471709086787
2.86666666666667,7.15637249010809
2.88333333333333,7.14803641838899
2.9,7.13970896855968
2.91666666666667,7.13139022891439
2.93333333333333,7.12308028319245
2.95,7.11477921057833
2.96666666666667,7.10648708570159
2.98333333333333,7.09820397830408
3,7.08992993939381
