0,0,0,2.5,0
0.00595238095238095,0.0277621815941791,0.000513268476666455,2.41087688338811,0.018263601512109
0.0119047619047619,0.0527001007088585,0.00195927163313698,2.32493029161236,0.0367105327146303
0.0178571428571429,0.0750907644849842,0.00420644761370485,2.24204704293925,0.0552791217461175
0.0238095238095238,0.0951791694166852,0.00713996007078378,2.16211760786402,0.073917435681853
0.0297619047619048,0.113195766363243,0.0106542956374799,2.0850377109089,0.0925766980699742
0.0357142857142857,0.129342363397085,0.0146569843177438,2.01070555304783,0.111216812891533
0.0416666666666667,0.143805704614696,0.0190649145770643,1.93901726287786,0.129801361973233
0.0476190476190476,0.156738512719738,0.0238116311902428,1.86988049204954,0.148303538295432
0.0535714285714286,0.168293649885487,0.028828425131233,1.80322531164521,0.166691069296972
0.0595238095238095,0.178624873024527,0.0340530142887192,1.73892770729237,0.184942109780795
0.0654761904761905,0.187815558907609,0.0394493093786871,1.6769292510571,0.203037164903482
0.0714285714285714,0.196023750555529,0.0449544911961678,1.61712444463811,0.220959824981128
0.0773809523809524,0.203297366514485,0.0505496372156192,1.55946695216098,0.238701903580686
0.0833333333333333,0.20976158513292,0.0561861545548151,1.50385110121769,0.256243101669539
0.0892857142857143,0.215504334214927,0.0618315468194564,1.45020723803114,0.27357591816447
0.0952380952380952,0.220536038954218,0.0674854064001258,1.39852875006354,0.290691872368918
0.101190476190476,0.22500305228033,0.0730930169841549,1.3486393859027,0.30758691683919
0.107142857142857,0.228930567386695,0.0786435543297579,1.30050641270517,0.324263653799918
0.113095238095238,0.232320324590314,0.0841394724217853,1.25415187457286,0.340718841631313
0.119047619047619,0.235293926553399,0.0895484094737697,1.20942604179538,0.356937711352632
0.125,0.237894610275561,0.0948551676175644,1.16624507047086,0.372918846178077
0.130952380952381,0.240122375756801,0.100059746853169,1.12460896059931,0.388662246107651
0.136904761904762,0.241990103094802,0.105159605624642,1.08453902777336,0.404170697677532
0.142857142857143,0.243592989519693,0.110133697343656,1.04585620539054,0.419452969231714
0.148809523809524,0.244947761296828,0.114978131701016,1.00850039841659,0.434509595346076
0.154761904761905,0.246054418426208,0.119692908696722,0.972471606851512,0.449340576020618
0.160714285714286,0.246910925654361,0.124277387718083,0.937780423131484,0.463943805487604
0.166666666666667,0.24756561243964,0.128722400980103,0.904374877715393,0.478313970516438
0.172619047619048,0.248081453975942,0.133028620486315,0.872083968369646,0.492472777556804
0.178571428571429,0.248458450263267,0.137196046236719,0.840907695094244,0.506420226608704
0.18452380952381,0.248696601301614,0.141224678231314,0.810846057889188,0.520156317672137
0.19047619047619,0.248795907090985,0.145114516470101,0.781899056754476,0.533681050747103
0.196428571428571,0.24874279448935,0.148857929640546,0.754071183663317,0.546988075461076
0.202380952380952,0.248608972704844,0.152467781792025,0.727159501795687,0.560102750560622
0.208333333333333,0.248398795477898,0.155945164127845,0.701153714793002,0.57302670822062
